Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
200401548,2020-02-09,2020-02-09,1315,2020-02-09,1913,602,,,988 CARMEL AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.76437,-84.355260000000001
200401599,2020-02-09,2020-02-08,2000,2020-02-09,1100,313,APT,2207,3450 FORREST PARK RD SE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,South River Gardens,Z,33.660609999999998,-84.355490000000003
200401636,2020-02-09,2020-02-09,1850,2020-02-09,2030,204,,,1801 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.803879999999999,-84.412779999999998
200401655,2020-02-09,2020-02-09,2001,2020-02-09,2013,201,,,2275 MARIETTA BLVD NW,Evening Watch,12,LARCENY-FROM VEHICLE,0640,2305,,C,33.819789999999998,-84.450509999999994
200401706,2020-02-09,2020-02-09,2054,2020-02-09,2100,209,,,3861 ROSWELL RD NE,Evening Watch,21,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.8596,-84.37979
200401731,2020-02-09,2020-02-09,2100,2020-02-09,2122,505,,,815 WILLIAMS ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.778359999999999,-84.390069999999994
200401786,2020-02-09,2020-02-09,1430,2020-02-09,2222,503,,,1144 CRESCENT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.786009999999997,-84.384450000000001
200401822,2020-02-09,2020-02-09,1015,2020-02-09,1030,208,,,3330 PIEDMONT RD NE @KROGER - PIEDMONT,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.845640000000003,-84.374619999999993
200401827,2020-02-09,2020-02-09,2230,2020-02-09,2250,204,,,1790 HOWELL MILL RD NW,Morning Watch,23,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.803519999999999,-84.414550000000006
200401838,2020-02-09,2020-02-09,0345,2020-02-09,1045,209,,,3850 ROSWELL RD NE,Morning Watch,,LARCENY-FROM VEHICLE,0640,2305,East Chastain Park,B,33.859879999999997,-84.381559999999993
200401851,2020-02-09,2020-02-09,1930,2020-02-10,2300,211,,,737 MIAMI CIR NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.83005,-84.362449999999995
200401881,2020-02-09,2020-02-09,2130,2020-02-09,2330,613,,,1492 PIEDMONT AVE NE @CLUB COLORS,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.795920000000002,-84.370249999999999
200400739,2020-02-09,2020-02-08,1834,2020-02-08,1838,206,,,3070 BOLLING WAY NE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Buckhead Village,B,33.838880000000003,-84.379949999999994
200400902,2020-02-09,2020-02-09,1255,2020-02-09,1300,407,,,490 FAIRBURN RD SW,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,Fairburn Mays,H,33.741070000000001,-84.509969999999996
200400908,2020-02-09,2020-02-09,1302,2020-02-09,1302,102,,,835 MARTIN L KING JR DR NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200401133,2020-02-09,2020-02-09,1530,2020-02-09,1530,102,,,835 MARTIN L KING JR DR NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200401137,2020-02-09,2020-02-09,1600,2020-02-09,1630,210,,,3393 PEACHTREE RD NE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
200401174,2020-02-09,2020-02-09,1550,2020-02-09,1554,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.82403,-84.363280000000003
200401320,2020-02-09,2020-02-09,1705,2020-02-09,1711,310,,,151 CLEVELAND AVE SW,Evening Watch,23,LARCENY-NON VEHICLE,0630,2303,Browns Mill Park,Z,33.681480000000001,-84.394220000000004
200401408,2020-02-09,2020-02-09,1730,2020-02-09,1800,207,,,1943 PEACHTREE RD NE,Evening Watch,7,LARCENY-NON VEHICLE,0630,2303,Brookwood Hills,E,33.807989999999997,-84.393550000000005
200410706,2020-02-10,2020-02-09,1535,2020-02-09,1538,609,,,1280 CAROLINE ST NE,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.759569999999997,-84.346019999999996
200410717,2020-02-10,2020-02-06,1600,2020-02-06,1615,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
200410921,2020-02-10,2020-02-09,1928,2020-02-09,1931,201,,,2275 MARIETTA BLVD NW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,,C,33.819789999999998,-84.450509999999994
200411042,2020-02-10,2020-02-10,1155,2020-02-10,1200,501,,,230 18TH ST NW,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Atlantic Station,E,33.792119999999997,-84.395539999999997
200411391,2020-02-10,2020-02-10,1620,2020-02-10,1625,613,,305,1544 PIEDMONT AVE NE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Piedmont Heights,F,33.796680000000002,-84.369510000000005
200411889,2020-02-10,2020-02-10,2045,2020-02-10,2100,110,,,1097 HOLLYWOOD RD NW,Evening Watch,23,LARCENY-NON VEHICLE,0630,2303,Almond Park,G,33.785260000000001,-84.460819999999998
200411926,2020-02-10,2020-02-10,2120,2020-02-10,2200,204,,,1801 HOWELL MILL RD NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
200411950,2020-02-10,2020-02-10,2142,2020-02-10,2230,102,,,835 MARTIN L KING JR DR NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200410748,2020-02-10,2020-02-08,1300,2020-02-10,0800,106,,,1251 NORTH AVE NW,Unknown,10,LARCENY-FROM VEHICLE,0650,2304,Bankhead,K,33.76746,-84.427959999999999
200411065,2020-02-10,2020-02-10,1313,2020-02-10,1321,209,,A,3975 ROSWELL RD NE,Evening Watch,11,LARCENY-FROM VEHICLE,0650,2304,North Buckhead,B,33.863849999999999,-84.380359999999996
200412062,2020-02-10,2020-02-10,2130,2020-02-10,2200,604,,,655 HIGHLAND AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.760939999999998,-84.365989999999996
200412086,2020-02-10,2020-02-10,2130,2020-02-10,2343,212,,,1905 PIEDMONT RD,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.809699999999999,-84.365530000000007
200410077,2020-02-10,2020-02-09,2300,2020-02-10,0101,509,,,207 COURTLAND ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.759900000000002,-84.383470000000003
200410322,2020-02-10,2020-02-09,1600,2020-02-10,0550,305,,2204,177 MOURY AVE SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,The Villages at Carver,Y,33.713479999999997,-84.390519999999995
200410345,2020-02-10,2020-02-09,2200,2020-02-10,0600,304,,,966 DUNNING ST SE,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Peoplestown,V,33.72822,-84.386859999999999
200410375,2020-02-10,2020-02-09,2230,2020-02-10,0300,504,,,400 W PEACHTREE ST NW,Day Watch,14,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76614,-84.387600000000006
200410471,2020-02-10,2020-02-09,0100,2020-02-09,0800,106,,,1040 W MARIETTA ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Knight Park/Howell Station,K,33.784619999999997,-84.421559999999999
200410652,2020-02-10,2020-02-09,2130,2020-02-10,0600,201,,,948 PEACHTREE BATTLE CIR NW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Brandon,C,33.822200000000002,-84.418670000000006
200410805,2020-02-10,2020-02-10,0112,2020-02-10,0112,509,,,120 RALPH MCGILL BLVD NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.765090000000001,-84.383300000000006
200410970,2020-02-10,2020-02-10,0700,2020-02-10,1245,202,,,215 CHASTAIN PARK AVE NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Chastain Park,A,33.8752,-84.393730000000005
200411014,2020-02-10,2020-02-10,1115,2020-02-10,1130,613,,,1299 UNIVERSITY DR NE,Day Watch,99,LARCENY-FROM VEHICLE,0640,2305,,F,33.790280000000003,-84.343649999999997
200411108,2020-02-10,2020-02-10,1300,2020-02-10,1400,211,,,2285 PEACHTREE RD NE @SHANGHAI RESTAURANT,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,,E,33.816369999999999,-84.389539999999997
200411193,2020-02-10,2020-02-10,0044,2020-02-10,0645,608,,3,1245 S PONCE DE LEON AVE NE,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Druid Hills,N,33.773589999999999,-84.346119999999999
200411202,2020-02-10,2020-02-10,1100,2020-02-10,1430,204,,A,2144 HILLS AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.813949999999998,-84.431070000000005
200411217,2020-02-10,2020-02-09,1620,2020-02-09,1900,603,,3105,660 RALPH MCGILL BLVD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.764620000000001,-84.365610000000004
200411271,2020-02-10,2020-02-10,1330,2020-02-10,1359,414,,,3660 CAMP CREEK PKWY SW,Day Watch,21,LARCENY-FROM VEHICLE,0640,2305,Princeton Lakes,P,33.654859999999999,-84.507869999999997
200411368,2020-02-10,2020-02-09,2300,2020-02-10,0500,505,,114,625 PIEDMONT AVE NE,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.771659999999997,-84.388739999999999
200411424,2020-02-10,2020-02-09,1130,2020-02-10,0755,601,,,865 SAINT CHARLES AVE NE,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.77516,-84.359049999999996
200411580,2020-02-10,2020-02-09,2030,2020-02-10,0900,610,,,2015 COLLEGE AVE NE,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Kirkwood,O,33.761209999999998,-84.321250000000006
200411829,2020-02-10,2020-02-10,1730,2020-02-10,2000,201,,,1160 MOORES MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Brandon,C,33.831330000000001,-84.424980000000005
200411859,2020-02-10,2020-02-10,1900,2020-02-10,2026,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.688450000000003,-84.493279999999999
200411946,2020-02-10,2020-02-10,1857,2020-02-10,2130,503,,,1137 CRESCENT AVENUE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.78584,-84.384129999999999
200411980,2020-02-10,2020-02-10,2030,2020-02-10,2206,612,,,470 FLAT SHOALS AVE SE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,East Atlanta,W,33.741280000000003,-84.346220000000002
200412001,2020-02-10,2020-02-10,2130,2020-02-10,2215,604,,,593 EDGEWOOD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.753979999999999,-84.368039999999993
200412017,2020-02-10,2020-02-10,2120,2020-02-10,2220,509,,,60 ANDREW YOUNG INTERNA BLVD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.759909999999998,-84.385220000000004
200412034,2020-02-10,2020-02-10,1030,2020-02-10,1035,207,,,1812 PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Ardmore,E,33.804259999999999,-84.393749999999997
200411138,2020-02-10,2020-02-01,1100,2020-02-10,1200,602,,419,675 N HIGHLAND AVE NE,Evening Watch,20,LARCENY-NON VEHICLE,0660,2317,Poncey-Highland,N,33.7729,-84.352410000000006
200410476,2020-02-10,2020-02-07,1700,2020-02-10,0745,303,,,601 PRYOR ST SW,Day Watch,18,LARCENY-NON VEHICLE,0670,2308,Mechanicsville,V,33.738289999999999,-84.394840000000002
200410611,2020-02-10,2020-02-07,1600,2020-02-10,0923,410,,,1881 MYRTLE DR SW,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Campbellton Road,R,33.70355,-84.455759999999998
200411222,2020-02-10,2020-02-09,1920,2020-02-09,2006,509,,,396 PIEDMONT AVE NE,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.76491,-84.382599999999996
200411338,2020-02-10,2020-02-10,1550,2020-02-10,1558,510,,,198 AUBURN AVE NE,Evening Watch,12,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.755710000000001,-84.381159999999994
200410283,2020-02-10,2020-02-09,2330,2020-02-10,0427,509,,,265 PEACHTREE ST NE ,Morning Watch,14,LARCENY-NON VEHICLE,0690,2399,Downtown,M,33.761519999999997,-84.386719999999997
200410608,2020-02-10,2020-02-07,1300,2020-02-10,0922,302,,,352 UNIVERSITY AVE SW,Day Watch,6,LARCENY-NON VEHICLE,0690,2399,Pittsburgh,V,33.720979999999997,-84.400829999999999
200411066,2020-02-10,2020-01-31,1000,2020-01-31,1030,212,APT,1031,1925 MONROE DR NE,Evening Watch,26,LARCENY-NON VEHICLE,0690,2310,Piedmont Heights,F,33.80856,-84.375060000000005
200411636,2020-02-10,2020-02-09,1300,2020-02-09,1500,501,,,261 19TH ST NW,Evening Watch,99,LARCENY-NON VEHICLE,0690,2399,Atlantic Station,E,33.793489999999998,-84.396990000000002
200411996,2020-02-10,2020-02-10,2215,2020-02-10,2245,206,,,550 PHARR RD NE,Evening Watch,5,LARCENY-NON VEHICLE,0690,2310,Buckhead Village,B,33.837429999999998,-84.370059999999995
200410003,2020-02-10,2020-02-09,1115,2020-02-10,0000,402,,,776 ROCHELLE DR SW,Morning Watch,26,AUTO THEFT,0710,2404,West End,T,33.734050000000003,-84.433170000000004
200410135,2020-02-10,2020-02-09,2200,2020-02-10,0150,509,,948,255 COURTLAND ST NE,Morning Watch,13,AUTO THEFT,0710,2404,Downtown,M,33.761389999999999,-84.384060000000005
200410207,2020-02-10,2020-02-10,0255,2020-02-10,0258,104,,,3 JOSEPH E LOWERY BLVD SW,Morning Watch,23,AUTO THEFT,0710,2404,Ashview Heights,T,33.75459,-84.417659999999998
200410500,2020-02-10,2020-02-10,0000,2020-02-10,0820,310,,,248 HARPER RD SE,Morning Watch,20,AUTO THEFT,0710,2404,Swallow Circle/Baywood,Z,33.697049999999997,-84.381339999999994
200410614,2020-02-10,2020-02-09,1630,2020-02-10,0900,303,,,245 HENDRIX AVE SW,Day Watch,13,AUTO THEFT,0710,2404,Mechanicsville,V,33.732619999999997,-84.396140000000003
200410623,2020-02-10,2020-02-10,0915,2020-02-10,1000,411,,,2564 BONNYBROOK DR SW,Day Watch,18,AUTO THEFT,0710,2404,Greenbriar,R,33.697339999999997,-84.480040000000002
200411615,2020-02-10,2020-02-10,1714,2020-02-10,1814,410,,,1897 DELOWE PL SW,Evening Watch,99,AUTO THEFT,0710,2404,Campbellton Road,R,33.703130000000002,-84.459230000000005
200411824,2020-02-10,2020-02-10,1940,2020-02-10,1941,613,,,1251 BEECH VALLEY RD NE,Evening Watch,13,AUTO THEFT,0710,2404,Morningside/Lenox Park,F,33.796419999999998,-84.346119999999999
200411901,2020-02-10,2020-02-10,2050,2020-02-10,2300,505,,,860 PEACHTREE ST NE,Evening Watch,18,AUTO THEFT,0710,2404,Midtown,E,33.778309999999998,-84.385329999999996
200410013,2020-02-10,2020-02-10,0010,2020-02-10,0010,507,,,350 MARIETTA ST NW,Morning Watch,99,AGG ASSAULT,0430,1315,Downtown,M,33.762680000000003,-84.397149999999996
200410279,2020-02-10,2020-02-10,0300,2020-02-10,0421,408,,2-C,1660 STANTON RD SW,Morning Watch,26,AGG ASSAULT,0430,1315,,R,33.709879999999998,-84.443610000000007
200410987,2020-02-10,2020-02-10,1230,2020-02-10,1300,303,,,565 WELLS ST,Day Watch,20,AGG ASSAULT,0430,1315,Mechanicsville,V,33.740049999999997,-84.406490000000005
200411315,2020-02-10,2020-02-10,1516,2020-02-10,1546,207,APT,R-1,500 NORTHSIDE CIR NW,Evening Watch,26,AGG ASSAULT,0430,1315,Loring Heights,E,33.797240000000002,-84.406679999999994
200411085,2020-02-10,2020-01-25,1000,2020-02-10,2020,409,,,3216 MAYO PL SW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Southwest,R,33.696330000000003,-84.494
200412003,2020-02-10,2020-02-10,2215,2020-02-10,2220,308,,,1893 LATHROP ST SE,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Thomasville Heights,Z,33.702710000000003,-84.358379999999997
200410160,2020-02-10,2020-02-10,0230,2020-02-10,0300,304,,,80 JESSIE HILL DR,Morning Watch,28,AGG ASSAULT,0410,1314,Downtown,M,33.75168,-84.381979999999999
200411162,2020-02-10,2020-02-10,1410,2020-02-10,1415,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,18,AGG ASSAULT,0410,1314,Lenox,B,33.846760000000003,-84.362120000000004
200411534,2020-02-10,2020-02-10,1725,2020-02-10,1732,104,,,I-20 WB EXPY NW / MARTIN L KING JR DR NW,Evening Watch,13,AGG ASSAULT,0410,1314,Penelope Neighbors,J,33.750950000000003,-84.444680000000005
200411628,2020-02-10,2020-02-10,1800,2020-02-10,1820,506,,,625 JAMES P BRAWLEY DR NW,Evening Watch,20,AGG ASSAULT,0420,1315K,English Avenue,L,33.771729999999998,-84.41225
200411819,2020-02-10,2020-02-10,1950,2020-02-10,2029,304,,,73 ATLANTA AVE SW,Evening Watch,20,AGG ASSAULT,0420,1315K,Peoplestown,V,33.730550000000001,-84.390339999999995
200411253,2020-02-10,2020-02-10,1517,2020-02-10,1517,409,,,2283 COUNTRY CLUB LN SW,Evening Watch,4,AUTO THEFT,0730,2434A,Southwest,R,33.693420000000003,-84.496359999999996
200410799,2020-02-10,2020-01-17,1300,2020-01-18,2000,108,,,2228 PANSY ST NW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,Dixie Hills,J,33.757649999999998,-84.460579999999993
200411753,2020-02-10,2020-02-10,1900,2020-02-10,1917,505,,1230,782 PEACHTREE ST NE,Evening Watch,18,BURGLARY-RESIDENCE,0521,2204,Midtown,E,33.775849999999998,-84.385050000000007
200410667,2020-02-10,2020-02-09,1900,2020-02-10,1000,210,SUIT,4075,3393 PEACHTREE RD NE,Day Watch,24,BURGLARY-NONRES,0522,2205,Lenox,B,33.848840000000003,-84.364750000000001
200410267,2020-02-10,2020-02-10,0330,2020-02-10,0415,303,,,259 RICHARDSON ST SW,Morning Watch,5,BURGLARY-NONRES,0512,2203,Mechanicsville,V,33.741160000000001,-84.397409999999994
200410343,2020-02-10,2020-02-07,1500,2020-02-10,0615,613,,,1544 MONROE DR NE,Day Watch,6,BURGLARY-NONRES,0512,2203,Morningside/Lenox Park,F,33.796869999999998,-84.368930000000006
200410398,2020-02-10,2020-02-06,1700,2020-02-10,0723,301,,,1112 ALLENE AVE SW,Evening Watch,6,BURGLARY-NONRES,0512,2203,Adair Park,V,33.725490000000001,-84.413439999999994
200410651,2020-02-10,2020-02-09,1800,2020-02-10,0945,411,,,3030 HEADLAND DR SW,Morning Watch,8,BURGLARY-NONRES,0512,2203,Greenbriar,R,33.688409999999998,-84.48742
200422359,2020-02-11,2020-02-11,1600,2020-02-11,2100,102,,1208,870 MAYSON TURNER RD NW,Evening Watch,99,AUTO THEFT,0730,2434,Vine City,L,33.756,-84.416290000000004
192291367,2020-02-11,2019-08-17,1538,2019-08-17,1539,406,,,I-285 NB EXPY NW / MARTIN L KING JR DR SW EXPY NW,Evening Watch,13,AUTO THEFT,0710,2404,,I,33.753520000000002,-84.495360000000005
200422009,2020-02-11,2020-02-11,1805,2020-02-11,1825,103,,,2410 2ND ST NW,Evening Watch,20,AGG ASSAULT,0410,1314,Scotts Crossing,G,33.802660000000003,-84.467219999999998
200420435,2020-02-11,2020-02-10,1800,2020-02-11,0715,402,,,903 OAKLAND DR SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Oakland City,S,33.730649999999997,-84.427430000000001
200420700,2020-02-11,2020-02-07,1200,2020-02-11,0800,111,,,347 FAIRBURN RD NW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Adamsville,H,33.764690000000002,-84.500330000000005
200421233,2020-02-11,2020-02-11,1349,2020-02-11,1350,403,,,1265 BYEWOOD LN SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Oakland City,S,33.717260000000003,-84.430130000000005
200420535,2020-02-11,2020-02-11,0800,2020-02-11,0820,509,,809,215 PIEDMONT AVE NE,Day Watch,20,AGG ASSAULT,0430,1315,Downtown,M,33.760289999999998,-84.382069999999999
200420282,2020-02-11,2020-02-11,0430,2020-02-11,0530,304,APT,A-14,942 HANK AARON DR SE,Unknown,,AGG ASSAULT,0440,1399,Peoplestown,V,33.728279999999998,-84.387870000000007
200411945,2020-02-11,2020-02-10,1945,2020-02-10,2100,411,,,2841 GREENBRIAR PKWY SW,Evening Watch,18,AUTO THEFT,0710,2404,Greenbriar,R,33.688450000000003,-84.493279999999999
200420391,2020-02-11,2020-02-11,0700,2020-02-11,0705,114,,,3653 VENUS PL NW,Day Watch,20,AUTO THEFT,0710,2404,Carroll Heights,H,33.776350000000001,-84.507019999999997
200420514,2020-02-11,2020-02-10,1730,2020-02-11,0120,603,,,720 RALPH MCGILL BLVD NE,Day Watch,26,AUTO THEFT,0710,2404,Old Fourth Ward,M,33.766260000000003,-84.364279999999994
200422059,2020-02-11,2020-02-11,1835,2020-02-11,1845,306,,,2100 METROPOLITAN PKWY SW,Evening Watch,23,AUTO THEFT,0710,2404,Sylvan Hills,X,33.697000000000003,-84.407679999999999
200422287,2020-02-11,2020-02-11,0200,2020-02-11,0330,212,,,2284 CHESHIRE BRIDGE RD NE,Evening Watch,18,AUTO THEFT,0710,2404,Lindridge/Martin Manor,F,33.817570000000003,-84.352069999999998
200422351,2020-02-11,2020-02-11,1915,2020-02-11,1920,505,,,866 W PEACHTREE ST NW,Evening Watch,,AUTO THEFT,0710,2404,Midtown,E,33.778219999999997,-84.387720000000002
200420300,2020-02-11,2020-02-11,0500,2020-02-11,0513,504,,,165 IVAN ALLEN JR BLVD NW @ATLANTA UNION MISSIO,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Downtown,M,33.76502,-84.392579999999995
200420348,2020-02-11,2020-02-11,0545,2020-02-11,0550,402,,,1149 LEE STREET SW,Morning Watch,18,LARCENY-NON VEHICLE,0690,2399,Oakland City,S,33.723640000000003,-84.42174
200421254,2020-02-11,2020-02-09,0015,2020-02-11,1400,605,,,800 GLENWOOD AVE SE,Evening Watch,8,LARCENY-NON VEHICLE,0690,2399,Grant Park,W,33.742339999999999,-84.360020000000006
200421319,2020-02-11,2020-02-02,1226,2020-02-03,0200,206,,,41 IRBY AVE NW,Morning Watch,3,LARCENY-NON VEHICLE,0690,2399,South Tuxedo Park,B,33.841520000000003,-84.380260000000007
200421358,2020-02-11,2020-02-03,0001,2020-02-11,1500,307,,,377 S BEND AVE SE,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Lakewood Heights,Y,33.705030000000001,-84.37621
200421562,2020-02-11,2020-02-08,0800,2020-02-08,2300,406,,,2875 BENJAMIN E MAYS DR SW,Evening Watch,18,LARCENY-NON VEHICLE,0690,2399,,I,33.730220000000003,-84.482029999999995
200422203,2020-02-11,2020-02-11,1730,2020-02-11,1830,210,,,3535 PEACHTREE RD NE @LA FITNESS - PEACHTREE,Unknown,99,LARCENY-NON VEHICLE,0690,2399,Lenox,B,33.851819999999996,-84.359499999999997
200422357,2020-02-11,2020-02-11,2111,2020-02-11,2211,310,,,221 CLEVELAND AVE SW,Evening Watch,99,LARCENY-NON VEHICLE,0690,2399,Browns Mill Park,Z,33.681429999999999,-84.396690000000007
200420682,2020-02-11,2020-02-10,2100,2020-02-11,0933,505,,4,121 8TH ST NE,Day Watch,26,LARCENY-NON VEHICLE,0670,2308,Midtown,E,33.779420000000002,-84.383369999999999
200421010,2020-02-11,2020-02-10,1455,2020-02-10,1505,502,,,1280 PEACHTREE ST NE @WOODRUFF ARTS CENTER,Day Watch,99,LARCENY-NON VEHICLE,0670,2308,Midtown,E,33.789340000000003,-84.385350000000003
200421695,2020-02-11,2020-02-11,0430,2020-02-11,0600,208,,,3311 W SHADOWLAWN AVE NE,Morning Watch,26,LARCENY-NON VEHICLE,0670,2308,Buckhead Forest,B,33.845869999999998,-84.375749999999996
200421690,2020-02-11,2020-02-11,1247,2020-02-11,1352,204,,,1801 HOWELL MILL RD NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
200422003,2020-02-11,2020-02-11,1735,2020-02-11,1806,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
